Unnamed: 0.1,trad_player,trad_team,trad_season,Unnamed: 0,trad_unnamed: 0,trad_min,trad_pts,trad_fgm,trad_fga,trad_fg%,trad_3pm,trad_3pa,trad_3p%,trad_ftm,trad_fta,trad_ft%,trad_oreb,trad_dreb,trad_reb,trad_ast,trad_stl,trad_blk,trad_tov,trad_pf,trad_+/-,adv_unnamed: 0,adv_min,adv_offrtg,adv_defrtg,adv_netrtg,adv_ast%,adv_ast/to,adv_ast ratio,adv_oreb%,adv_dreb%,adv_reb%,adv_to_ratio,adv_efg%,adv_ts%,adv_usg%,adv_pace,adv_pie,adv_season,player,position_bbref,position_season,team,PG_est_%,SG_est_%,SF_est_%,PF_est_%,C_est_%,position,season,height_inches,height_inches_nba_com,wingspan_inches,height_final,wingspan_final,secondary_position,primary_position_bbref,PM_defensive_FG,coverage_area,PM_coverage_area,PM_defensive_boxouts,PM_offensive_boxouts,PM_Adv_Rebounding,PM_Trad_Rebounding,PM_speed_score,PM_loose_balls_recovered,PM_Iso_Defense,PM_matchup_difficulty,True_Shooting,Total_Shots,PM_True_Shooting,Open_3,Open_3_Attempts,PM_Open_3,PM_Guarded_3,PM_Guarded_3_Attempts,PM_TOV_Rato,Ball_Handler_PPP,Ball_Handler_Freq,PM_Ball_Handler,Iso_PPP,Iso_Freq,PM_Iso,PM_Shot_Creation,Shotclock_FG,Shotclock_Attempts,PM_Pressure_Scoring,Drive_FG,Drive_Attempts,PM_Driving_Offense,PM_Passing,CS_3P%,CS_3PA,PM_Catch_Shoot
394,Aaron Holiday,PHX,2021,247760.0,2028.0,16.0,7.0,2.0,6.0,43.0,1.0,2.0,38.0,1.0,2.0,38.0,1.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,2030.0,16.0,106.0,108.0,-2.0,25.0,3.0,28.0,4.0,10.0,7.0,21.0,51.0,54.0,19.0,106.0,4.0,2021.0,Aaron Holiday,PG,2021.0,TOT,99.0,1.0,0.0,0.0,0.0,PG,2018.0,71.7,73.0,79.5,71.7,79.5,,PG,0.4745552562104749,2850.0750000000003,0.4523462193046438,0.5534853857741111,0.1545340746253917,0.7185752492098225,0.4552637977145636,0.2569929565790489,0.3721436392945566,0.4500942490533254,53.53236467726008,0.7437393629953805,0.5595672258691953,0.6976963287138341,,,0.3849547438982407,0.3341713362025076,0.3424234342463906,0.9672988086554826,0.4833333333333333,0.2318181818181818,0.4204545454545454,0.5260223048327137,0.4405204460966542,0.5046468401486989,0.4266448619275405,,,0.2850569310970293,,,0.3124585159614462,0.2550540253548706,,,0.4138031624813879
448,Aaron Holiday,WAS,2021,233566.0,2212.0,16.0,6.0,2.0,5.0,47.0,1.0,2.0,27.0,1.0,1.0,29.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,-2.0,2221.0,16.0,99.0,109.0,-10.0,19.0,1.0,20.0,1.0,10.0,5.0,12.0,51.0,53.0,18.0,99.0,8.0,2021.0,Aaron Holiday,PG,2021.0,TOT,99.0,1.0,0.0,0.0,0.0,PG,2018.0,71.7,73.0,79.5,71.7,79.5,,PG,0.4334564275553506,2850.0750000000003,0.4523462193046438,0.5059492128003549,0.1781322373310311,0.3476780938487722,0.4552637977145636,0.3437742500989583,0.3591638182977194,0.4257374529163061,48.86553894201531,0.6609530756139071,0.4592754680282032,0.6105336737174811,,,0.270035541595458,0.3104551161832937,0.3381558506551615,0.6664235351325067,0.4833333333333333,0.2318181818181818,0.4204545454545454,0.5260223048327137,0.4405204460966542,0.5046468401486989,0.4049514595176627,,,0.2750507377958057,,,0.3434284817204027,0.3905256985960652,,,0.4386629474428785
502,Aaron Jackson,HOU,2017,154164.0,64.0,35.0,8.0,3.0,9.0,33.0,1.0,4.0,25.0,1.0,2.0,50.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,4.0,-10.0,175.0,35.0,88.0,108.0,-20.0,5.0,1.0,8.0,6.0,3.0,4.0,8.0,39.0,40.0,15.0,91.0,-1.0,2017.0,Aaron Jackson,PG,2017.0,HOU,100.0,0.0,0.0,0.0,0.0,PG,2017.0,0.0,75.0,0.0,75.0,79.75596691048868,,PG,0.9904891304347826,2990.8487591433254,0.801060606060606,0.0244565217391304,0.1467391304347826,0.1624242424242424,0.7092424242424242,0.0638586956521739,0.0258152173913043,0.331017327771216,27.8,0.2456060606060606,0.6465151515151515,0.3458333333333333,0.2681297709923664,0.4017175572519084,0.3015267175572519,0.3015267175572519,0.4017175572519084,0.1965151515151515,,,0.3121741469193611,,,0.3357964974395846,0.0855978260869565,0.9115720524017468,0.1844978165938864,0.7298034934497818,0.7377717391304348,0.3573369565217391,0.642663043478261,0.0326086956521739,0.0597826086956521,0.6942934782608695,0.2184103260869565
505,Aaron Nesmith,BOS,2020,215033.0,1618.0,14.0,5.0,2.0,4.0,37.0,1.0,2.0,29.0,0.0,1.0,18.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,-0.0,1603.0,15.0,105.0,107.0,-3.0,5.0,0.0,10.0,3.0,14.0,9.0,11.0,47.0,49.0,15.0,103.0,7.0,2020.0,Aaron Nesmith,SF,2020.0,BOS,0.0,21.0,61.0,18.0,0.0,SF,2020.0,77.0,77.0,82.0,77.0,82.0,,SF,0.7599337748344371,3157.0,0.2211988304093567,0.3327814569536423,0.6771523178807947,0.6440058479532164,0.5641812865497076,0.6788079470198676,0.293046357615894,0.3600886155097098,11.5,0.5400584795321638,0.4097953216374269,0.5074926900584795,0.699017199017199,0.414004914004914,0.6277641277641277,0.6277641277641277,0.414004914004914,0.7396198830409356,0.6334841628959276,0.169683257918552,0.5175339366515836,,,0.3733831260328284,0.7201986754966887,0.7834645669291339,0.4881889763779528,0.7096456692913387,0.3973509933774834,0.271523178807947,0.3658940397350993,0.0910596026490066,0.640728476821192,0.4304635761589404,0.5881622516556291
511,Aaron Nesmith,BOS,2021,237671.0,2093.0,11.0,4.0,1.0,4.0,32.0,1.0,2.0,20.0,0.0,0.0,21.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2094.0,11.0,100.0,107.0,-7.0,10.0,0.0,8.0,3.0,11.0,7.0,12.0,39.0,41.0,17.0,104.0,3.0,2021.0,Aaron Nesmith,SF,2021.0,BOS,1.0,30.0,63.0,7.0,0.0,SF,2020.0,77.0,77.0,82.0,77.0,82.0,,SF,0.1477272727272727,3157.0,0.3378941881678394,0.4301948051948052,0.6087662337662337,0.45321866041178,0.4207714360177221,0.7077922077922078,0.8214285714285714,0.3445609714034013,22.1,0.3339848840239771,0.4274172530622882,0.3573429762835548,0.3680203045685279,0.4505076142131979,0.3886421319796954,0.3886421319796954,0.4505076142131979,0.8277299973937973,,,0.3204776329939953,,,0.3635064435690112,0.099025974025974,0.8109540636042403,0.234982332155477,0.6669611307420494,0.8409090909090909,0.4107142857142857,0.7333603896103896,0.125,0.2662337662337662,0.4415584415584415,0.310064935064935
517,Aaron Nesmith,IND,2022,264323.0,1776.0,25.0,10.0,3.0,8.0,41.0,2.0,4.0,32.0,2.0,2.0,53.0,1.0,3.0,4.0,1.0,1.0,0.0,1.0,3.0,-3.0,1760.0,25.0,113.0,119.0,-6.0,8.0,1.0,11.0,3.0,12.0,7.0,9.0,50.0,54.0,17.0,103.0,4.0,2022.0,Aaron Nesmith,SF,2022.0,IND,0.0,0.0,54.0,46.0,0.0,SF,2020.0,77.0,77.0,82.0,77.0,82.0,,SF,0.2037037037037037,3157.0,0.2697431018078021,0.2854006004080146,0.300950472387433,0.390104662226451,0.6165556612749762,0.8677248677248677,0.4313220150978751,0.2888310440974606,56.06636928590685,0.4624167459562321,0.6279733587059942,0.5038058991436727,0.425,0.428125,0.42578125,0.42578125,0.428125,0.5704091341579448,0.0151515151515151,0.0252525252525252,0.0176767676767676,,,0.3807107807348403,0.2354497354497354,,,0.3390956520902376,0.373015873015873,0.5502645502645502,0.4173280423280423,0.1798941798941798,0.6375661375661376,0.7222222222222222,0.6587301587301587
523,Aaron Wiggins,OKC,2021,239760.0,1886.0,24.0,8.0,3.0,7.0,43.0,1.0,3.0,28.0,1.0,2.0,42.0,1.0,3.0,4.0,1.0,1.0,0.0,1.0,2.0,-5.0,1876.0,24.0,103.0,109.0,-6.0,9.0,1.0,14.0,3.0,10.0,7.0,11.0,51.0,53.0,14.0,102.0,6.0,2021.0,Aaron Wiggins,SG,2021.0,OKC,4.0,43.0,49.0,4.0,0.0,SG,2021.0,76.5,76.0,81.75,76.5,81.75,,SG,0.5846774193548387,3126.9375,0.674217907227616,0.5362903225806451,0.5887096774193549,0.7525350593311758,0.8295577130528586,0.970766129032258,0.7540322580645161,0.4285912171772285,97.7,0.5929881337648328,0.4900755124056095,0.567259978425027,0.2736013986013986,0.361013986013986,0.2954545454545454,0.2954545454545454,0.361013986013986,0.7942826321467098,0.2908045977011494,0.1862068965517241,0.2646551724137931,0.0883392226148409,0.058303886925795,0.0808303886925795,0.4173387096774194,0.6473551637279596,0.9697732997481108,0.7279596977329974,0.4899193548387097,0.5685483870967742,0.5095766129032258,0.5040322580645161,0.2600806451612903,0.4737903225806452,0.313508064516129
526,Aaron Wiggins,OKC,2022,265363.0,2037.0,18.0,7.0,3.0,5.0,45.0,1.0,2.0,27.0,1.0,1.0,36.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,2010.0,18.0,107.0,108.0,-2.0,8.0,1.0,13.0,5.0,12.0,9.0,14.0,51.0,55.0,15.0,102.0,7.0,2022.0,Aaron Wiggins,SG,2022.0,OKC,2.0,21.0,52.0,25.0,0.0,SG,2021.0,76.5,76.0,81.75,76.5,81.75,,SG,0.1361111111111111,3126.9375,0.6592592592592592,0.4334914632843836,0.2319813787214403,0.9074645280690932,0.5462677359654534,0.9930555555555556,0.3769702539695458,0.4083066672176561,41.04689241660139,0.581122763726095,0.2341147439851943,0.4943707587908698,0.324773413897281,0.3882175226586102,0.3406344410876133,0.3406344410876133,0.3882175226586102,0.9780999383096852,,,0.3845283458059439,,,0.4501645842616117,0.2472222222222222,,,0.4182765266872386,0.3305555555555555,0.3388888888888889,0.3326388888888889,0.5944444444444444,0.55,0.3263888888888889,0.4940972222222222
529,Abdel Nader,BOS,2017,144435.0,1835.0,11.0,3.0,1.0,3.0,24.0,0.0,1.0,21.0,0.0,1.0,16.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-2.0,1825.0,11.0,93.0,116.0,-23.0,7.0,0.0,9.0,2.0,11.0,6.0,15.0,30.0,37.0,15.0,104.0,1.0,2017.0,Abdel Nader,SF,2017.0,BOS,4.0,46.0,47.0,4.0,0.0,SF,2017.0,0.0,78.0,0.0,78.0,82.94620558690823,,SF,0.8466453674121406,3234.902017889421,0.386760752688172,0.1725239616613418,0.8913738019169329,0.3802083333333333,0.1609543010752688,0.7731629392971247,0.4217252396166134,0.3587395679828106,4.7,0.1932123655913978,0.2189180107526881,0.1996387768817204,0.8777239709443099,0.4176755447941888,0.7627118644067796,0.7627118644067796,0.4176755447941888,0.9124663978494624,0.2151898734177215,0.6286919831223629,0.3185654008438818,,,0.3076918308584604,0.9121405750798722,0.3059701492537313,0.240049751243781,0.2894900497512437,0.1789137380191693,0.487220447284345,0.2559904153354632,0.4808306709265175,0.4376996805111821,0.268370607028754,0.3953674121405751
544,Abdel Nader,OKC,2018,171086.0,2023.0,11.0,4.0,1.0,4.0,36.0,1.0,2.0,24.0,0.0,1.0,20.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,-3.0,2027.0,11.0,85.0,105.0,-20.0,3.0,0.0,5.0,2.0,14.0,8.0,11.0,43.0,43.0,16.0,106.0,4.0,2018.0,Abdel Nader,SF,2018.0,OKC,0.0,37.0,54.0,9.0,0.0,SF,2017.0,0.0,78.0,0.0,78.0,82.94620558690823,,SF,0.8888888888888888,3234.902017889421,0.3844390507011866,0.9024024024024024,0.1036036036036036,0.645361380798274,0.2473031283710895,0.8558558558558559,0.1801801801801801,0.9888888888888888,19.4,0.1805555555555555,0.2060409924487594,0.1869269147788565,0.2668845315904139,0.3420479302832244,0.2856753812636165,0.2856753812636165,0.3420479302832244,0.8540992448759439,0.6481481481481481,0.3962962962962963,0.5851851851851851,0.9888888888888888,0.3944444444444444,0.8402777777777778,0.6966966966966966,0.1293969849246231,0.2097989949748743,0.1494974874371859,0.8138138138138138,0.545045045045045,0.7466216216216216,0.3708708708708709,0.2402402402402402,0.2042042042042042,0.2312312312312312
559,Abdel Nader,OKC,2019,192752.0,1922.0,16.0,6.0,2.0,5.0,42.0,1.0,2.0,34.0,1.0,1.0,38.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,-1.0,1919.0,16.0,96.0,107.0,-12.0,7.0,0.0,9.0,2.0,11.0,6.0,11.0,51.0,56.0,16.0,102.0,7.0,2019.0,Abdel Nader,SF,2019.0,OKC,0.0,2.0,59.0,39.0,0.0,SF,2017.0,0.0,78.0,0.0,78.0,82.94620558690823,,SF,0.1545454545454545,3234.902017889421,0.5414151576123407,0.8106060606060606,0.1984848484848485,0.1877934272300469,0.1822602280348759,0.6515151515151515,0.6181818181818182,0.3479020337508701,11.3,0.6862843729040912,0.3281354795439302,0.596747149564051,0.8357487922705314,0.3852657004830918,0.7231280193236715,0.7231280193236715,0.3852657004830918,0.7340710932260228,0.2195121951219512,0.258130081300813,0.2291666666666666,,,0.3267910698519616,0.3181818181818182,0.7617866004962779,0.2419354838709677,0.6318238213399503,0.8333333333333334,0.5651515151515152,0.7662878787878789,0.4727272727272727,0.6303030303030303,0.4303030303030303,0.5803030303030302
574,Abdel Nader,PHX,2020,210863.0,2024.0,15.0,7.0,2.0,5.0,49.0,1.0,2.0,32.0,1.0,2.0,41.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,2020.0,15.0,106.0,104.0,2.0,10.0,0.0,13.0,2.0,14.0,8.0,10.0,56.0,65.0,19.0,105.0,12.0,2020.0,Abdel Nader,SF,2020.0,PHO,0.0,21.0,67.0,12.0,0.0,SF,2017.0,0.0,78.0,0.0,78.0,82.94620558690823,,SF,0.3146502360410459,3234.902017889421,0.5071637426900585,0.3170366627864232,0.4201750057756674,0.4830409356725146,0.5641812865497076,0.5179081612171443,0.3831270262993927,0.3304685936713855,44.01976774601377,0.9589181286549708,0.5032163742690059,0.8449926900584794,,,0.2071584698725662,0.2868031237184911,0.3437765229065768,0.6356725146198831,,,0.3292814251685269,,,0.4171563999083685,0.2981876193805579,,,0.4230096741822239,,,0.3570596885164838,0.2635571221018312,,,0.3032085654017463
589,Abdel Nader,PHX,2021,229964.0,2723.0,10.0,2.0,1.0,2.0,26.0,0.0,1.0,17.0,0.0,1.0,21.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,-0.0,2732.0,10.0,91.0,99.0,-8.0,8.0,0.0,12.0,2.0,13.0,8.0,26.0,30.0,34.0,14.0,109.0,2.0,2021.0,Abdel Nader,SF,2021.0,PHO,0.0,13.0,86.0,1.0,0.0,SF,2017.0,0.0,78.0,0.0,78.0,82.94620558690823,,SF,0.3069132931874904,3234.902017889421,0.5075579880114673,0.3760065463227097,0.4318497140364874,0.5966901224915299,0.4207714360177221,0.3442933315336106,0.3482079839001658,0.4487524138093994,52.99432356423592,0.1924680740161584,0.1920771436017722,0.1923703414125619,,,0.2160385335893521,0.2619713187364041,0.3006546821644364,0.9387542350794892,,,0.3860846319982109,,,0.4168739267495633,0.2947874327492535,,,0.4346920367412529,,,0.321394489479712,0.3595254387933549,,,0.4056246151037165
604,Adam Mokoka,CHI,2019,196425.0,1126.0,10.0,3.0,1.0,3.0,32.0,1.0,1.0,27.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,1103.0,10.0,108.0,94.0,14.0,2.0,0.0,8.0,7.0,2.0,5.0,3.0,42.0,41.0,18.0,100.0,-5.0,2019.0,Adam Mokoka,SF,2019.0,CHI,0.0,2.0,62.0,36.0,1.0,SF,2019.0,0.0,77.0,0.0,77.0,81.88279269476838,,SF,0.95,3152.4875187485827,0.2944332662642522,0.0166666666666666,0.9984848484848484,0.1093226022803487,0.0585177733065057,0.4939393939393939,0.0954545454545454,0.3433159336945805,68.1,0.1485580147551978,0.1264252179745137,0.1430248155600268,0.3140096618357488,0.3852657004830918,0.3318236714975845,0.3318236714975845,0.3852657004830918,0.062038900067069,,,0.3557842889301928,,,0.2972612700899599,0.2606060606060606,0.0620347394540942,0.5719602977667494,0.189516129032258,0.943939393939394,0.2348484848484848,0.7666666666666667,0.1257575757575757,0.7075757575757575,0.2636363636363636,0.5965909090909091
610,Adam Mokoka,CHI,2020,212719.0,1916.0,4.0,1.0,0.0,1.0,19.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1901.0,4.0,72.0,101.0,-29.0,12.0,0.0,8.0,0.0,4.0,2.0,19.0,20.0,20.0,17.0,113.0,14.0,2020.0,Adam Mokoka,SG,2020.0,CHI,11.0,65.0,25.0,0.0,0.0,SF,2019.0,0.0,77.0,0.0,77.0,81.88279269476838,,SG,0.0119305856832971,3152.4875187485827,0.7943414170233001,0.7310195227765727,0.2711496746203904,0.0108178792201616,0.0136709462672372,0.1659436008676789,0.0173535791757049,0.422415229787942,41.8,0.0097479790775083,0.011887779362815,0.0102829291488349,0.2710743801652892,0.3553719008264462,0.2921487603305784,0.2921487603305784,0.3553719008264462,0.9847836424155968,,,0.4163765722177992,,,0.4079528884552922,0.834056399132321,0.9101338432122372,0.3499043977055449,0.7700764818355641,0.0921908893709327,0.0379609544468546,0.0786334056399132,0.9837310195227764,0.027114967462039,0.044468546637744,0.0314533622559652
616,Ade Murkey,SAC,2021,234024.0,1318.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1321.0,2.0,33.0,67.0,-33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,2021.0,Ade Murkey,SG,2021.0,SAC,0.0,0.0,100.0,0.0,0.0,SG,2021.0,0.0,77.0,0.0,77.0,81.88279269476838,,SG,0.0292338709677419,3152.4875187485827,0.7376483279395901,0.0625,0.2731854838709677,0.0192017259978425,0.0305285868392664,0.0463709677419354,0.0625,0.3732245295210037,41.2,0.008522114347357,0.0107874865156418,0.0090884573894282,,,0.3774535995899843,0.3672261674046501,0.2457643009082648,0.0499460625674217,,,0.3940929444019697,,,0.3832005820111772,0.0504032258064516,,,0.4222167693331668,0.0625,0.0393145161290322,0.056703629032258,0.0231854838709677,0.0201612903225806,0.0171370967741935,0.0194052419354838
619,Admiral Schofield,ORL,2021,242361.0,1896.0,12.0,4.0,1.0,3.0,33.0,1.0,2.0,23.0,0.0,0.0,17.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,-3.0,1897.0,12.0,100.0,109.0,-9.0,6.0,0.0,9.0,3.0,13.0,8.0,9.0,41.0,45.0,13.0,102.0,1.0,2021.0,Admiral Schofield,SF,2021.0,ORL,0.0,4.0,56.0,40.0,0.0,PF,2019.0,76.0,77.0,81.75,76.0,81.75,,SF,0.4756493506493506,3106.5,0.0978629137346885,0.1866883116883116,0.8522727272727273,0.5966901224915299,0.4207714360177221,0.6461038961038961,0.073051948051948,0.4080073263992083,33.8,0.3973156111545478,0.2925462600990357,0.3711232733906698,0.3680203045685279,0.4505076142131979,0.3886421319796954,0.3886421319796954,0.4505076142131979,0.6170185040396143,,,0.3445696703665983,,,0.3219074600439496,0.2905844155844156,0.0671378091872791,0.234982332155477,0.1090989399293286,0.9074675324675324,0.4107142857142857,0.7832792207792207,0.1639610389610389,0.4707792207792208,0.4415584415584415,0.463474025974026
625,Admiral Schofield,ORL,2022,263071.0,1873.0,12.0,4.0,1.0,3.0,37.0,1.0,2.0,25.0,1.0,1.0,22.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,-2.0,1873.0,12.0,112.0,111.0,1.0,10.0,0.0,16.0,3.0,10.0,8.0,10.0,46.0,49.0,12.0,100.0,-2.0,2022.0,Admiral Schofield,PF,2022.0,ORL,0.0,1.0,30.0,59.0,11.0,PF,2019.0,76.0,77.0,81.75,76.0,81.75,,PF,0.850453172205438,3106.5,0.0344712182061579,0.2772675410963259,0.4894598068034906,0.2346050870147255,0.1151271753681392,0.8172205438066465,0.3332239657843274,0.4018828770066669,23.63428655167208,0.1914323962516733,0.1422356091030789,0.1791331994645247,0.4313099041533546,0.4840255591054313,0.4444888178913738,0.4444888178913738,0.4840255591054313,0.4846050870147255,,,0.3393543107398847,,,0.4390104449441585,0.6873111782477341,,,0.3858799254018525,0.6842900302114804,0.3761329305135951,0.6072507552870091,0.2749244712990936,0.7326283987915407,0.5,0.6744712990936556
631,Admiral Schofield,WAS,2019,190914.0,2245.0,11.0,3.0,1.0,3.0,18.0,1.0,2.0,16.0,0.0,0.0,17.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,-1.0,2262.0,11.0,85.0,97.0,-12.0,3.0,0.0,6.0,1.0,9.0,6.0,14.0,23.0,25.0,10.0,117.0,11.0,2019.0,Admiral Schofield,PF,2019.0,WAS,0.0,0.0,28.0,65.0,7.0,PF,2019.0,76.0,77.0,81.75,76.0,81.75,,PF,0.7401847575057737,3106.5,0.0207855138995154,0.7702078521939953,0.2575057736720554,0.0789339454220862,0.0892629431267533,0.5023094688221709,0.3579676674364896,0.4815095872106592,17.1,0.0651619484825299,0.2686814588115276,0.1160418260647793,0.3457446808510638,0.4308510638297872,0.3670212765957447,0.3670212765957447,0.4308510638297872,0.7728895689875032,,,0.3635338774252773,,,0.4016020627562057,0.3060046189376443,0.0317919075144508,0.1589595375722543,0.0635838150289017,0.056581986143187,0.1039260969976905,0.0684180138568129,0.0958429561200923,0.4399538106235566,0.3579676674364896,0.4194572748267898
637,Adreian Payne,MIN,2016,116363.0,2094.0,7.0,4.0,1.0,3.0,30.0,0.0,1.0,7.0,1.0,1.0,26.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2079.0,7.0,102.0,97.0,5.0,6.0,0.0,13.0,5.0,26.0,14.0,11.0,31.0,34.0,19.0,105.0,7.0,2016.0,Adreian Payne,PF,2016.0,MIN,0.0,0.0,0.0,83.0,17.0,PF,2016.0,81.0,82.0,88.0,81.0,88.0,,PF,0.2601744186046512,3564.0,0.8317837465564738,0.2665622043660641,0.4989333526438683,0.9144283746556474,0.1618457300275482,0.688953488372093,0.501453488372093,0.3961994145643436,23.1,0.0807506887052341,0.1360192837465564,0.0945678374655647,0.2928286852589641,0.4322709163346613,0.3276892430278885,0.3276892430278885,0.4322709163346613,0.5699035812672176,,,0.3469900579969125,,,0.4012603987071498,0.4229651162790697,0.0286144578313253,0.3253012048192771,0.1027861445783132,0.4665697674418604,0.3125,0.4280523255813953,0.2267441860465116,0.1322674418604651,0.2892441860465116,0.1715116279069767
643,Adreian Payne,ORL,2017,138362.0,1670.0,9.0,4.0,1.0,2.0,42.0,0.0,1.0,40.0,1.0,1.0,35.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,-3.0,1662.0,9.0,115.0,109.0,6.0,0.0,0.0,0.0,2.0,16.0,8.0,7.0,48.0,49.0,12.0,103.0,14.0,2017.0,Adreian Payne,PF,2017.0,ORL,0.0,0.0,0.0,53.0,47.0,PF,2016.0,81.0,82.0,88.0,81.0,88.0,,PF,0.0413333333333333,3564.0,0.8549174174174174,0.0493333333333333,0.9773333333333334,0.128566066066066,0.1201201201201201,0.316,0.0426666666666666,0.3727546375093877,17.1,0.244557057057057,0.066066066066066,0.1999343093093093,0.3990291262135922,0.4776699029126213,0.4186893203883495,0.4186893203883495,0.4776699029126213,0.1736111111111111,,,0.2749607911846684,,,0.3208957143725763,0.1386666666666666,0.950381679389313,0.1698473282442748,0.7552480916030534,0.9893333333333332,0.148,0.779,0.028,0.9986666666666668,0.1786666666666666,0.7936666666666666
649,Ahmad Caver,IND,2021,241269.0,4158.0,1.0,2.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4142.0,1.0,200.0,67.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,50.0,142.0,40.0,2021.0,Ahmad Caver,SG,2021.0,IND,0.0,100.0,0.0,0.0,0.0,SG,2021.0,0.0,74.0,0.0,74.0,78.69255401834883,,SG,0.0292338709677419,2911.6244986789065,0.1748651564185545,0.0625,0.2731854838709677,0.0192017259978425,0.0305285868392664,1.0,0.0625,0.3687619553467072,41.1,0.9962243797195254,0.0480043149946062,0.7591693635382956,,,0.3926906021471256,0.4224825167961803,0.2384370517753667,0.0499460625674217,,,0.3788542057247969,,,0.3673672831060925,0.0504032258064516,,,0.4091635564670693,0.0625,0.0393145161290322,0.056703629032258,0.0231854838709677,0.0201612903225806,0.0171370967741935,0.0194052419354838
652,Al Horford,BOS,2016,117828.0,1972.0,32.0,14.0,6.0,12.0,48.0,1.0,4.0,38.0,2.0,2.0,56.0,1.0,5.0,7.0,5.0,1.0,1.0,2.0,2.0,3.0,1979.0,32.0,112.0,107.0,5.0,24.0,3.0,26.0,4.0,16.0,10.0,9.0,54.0,56.0,20.0,98.0,13.0,2016.0,Al Horford,C,2016.0,BOS,0.0,0.0,0.0,25.0,75.0,C,2016.0,80.0,82.0,84.75,80.0,84.75,,C,0.4888579387186629,3390.0,0.0413899955732625,0.299975658660456,0.3877155799876284,0.112439132359451,0.5951748561310314,0.1991643454038997,0.5013927576601671,0.9696132596685084,56.8,0.5526781761841523,0.8289065958388667,0.6217352810978308,0.9794776119402984,0.4794776119402985,0.8544776119402985,0.8544776119402985,0.4794776119402985,0.1489597166888003,,,0.4102311863800322,0.9696132596685084,0.5165745856353591,0.856353591160221,0.8259052924791086,0.0873925501432664,0.2206303724928366,0.120702005730659,0.7785515320334262,0.8913649025069638,0.8067548746518105,0.9568245125348188,0.7924791086350975,0.9707520891364902,0.8370473537604457
670,Al Horford,BOS,2017,141903.0,1947.0,32.0,13.0,5.0,10.0,49.0,1.0,3.0,45.0,1.0,2.0,42.0,1.0,6.0,7.0,5.0,1.0,1.0,2.0,2.0,5.0,1926.0,32.0,109.0,102.0,8.0,23.0,3.0,26.0,5.0,18.0,12.0,11.0,55.0,57.0,18.0,97.0,13.0,2017.0,Al Horford,C,2017.0,BOS,0.0,0.0,0.0,43.0,57.0,C,2016.0,80.0,82.0,84.75,80.0,84.75,,C,0.4115566037735849,3390.0,0.0672094508301404,0.9115566037735848,0.1002358490566037,0.2008301404853129,0.7233397190293742,0.1332547169811321,0.3903301886792453,0.8854748603351955,88.2,0.597860791826309,0.8789910600255428,0.6681433588761174,0.4301724137931034,0.4810344827586207,0.4428879310344827,0.4428879310344827,0.4810344827586207,0.3885696040868455,0.5,0.7857142857142857,0.5714285714285714,0.8854748603351955,0.5335195530726257,0.797486033519553,0.8455188679245284,0.2188552188552188,0.1767676767676767,0.2083333333333333,0.7370283018867925,0.9150943396226416,0.7815448113207547,0.972877358490566,0.9528301886792452,0.8596698113207547,0.9295400943396228
